SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1150587562,16-00757563,SW-Bulk-White Goods,Bureau of Solid Waste,WAVERLY,519 CHESTNUT HILL AVE,21218,Internet,CLOSED,10/21/2016 11:05:16 AM +0000,10/25/2016 03:45:55 PM +0000,10/24/2016 11:05:16 AM +0000,Picked up White Good Items,Unable to collect- not able to contact participant,10/25/16,"519 CHESTNUT HILL AVE
21218
(39.334452, -76.608281)"
1112333364,15-00653229,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3676 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3676 W ROGERS AVE
21215
(39.351038, -76.68451)"
1112333752,15-00653239,SW-Bulk-Scheduled,Bureau of Solid Waste,DORCHESTER,3507  BERWYN AVE ,21207,Phone,CLOSED,08/17/2015 11:19:36 AM +0000,08/28/2015 02:34:26 PM +0000,11/15/2015 11:19:36 AM +0000,Pick Up Bulk Items,Abated - Close SR,8/28/15,"3507 BERWYN AVE
21207
(39.328598, -76.683752)"
1112332985,15-00653221,SW-Bulk-Scheduled,Bureau of Solid Waste,WALTHERSON,3209  BATAVIA AVE ,21214,Phone,CLOSED,08/17/2015 11:17:58 AM +0000,09/11/2015 12:57:38 PM +0000,11/15/2015 11:17:58 AM +0000,Pick Up Bulk Items,Abated - Close SR,9/11/15,"3209 BATAVIA AVE
21214
(39.347403, -76.561366)"
1150994797,16-00769692,ECC-Miscellaneous Request,Mayors Office of Information Technology,RIVERSIDE,201 E FORT AVE,21230,Mobile Apps,CLOSED,10/27/2016 01:06:55 AM +0000,10/27/2016 05:01:45 PM +0000,11/01/2016 01:06:55 AM +0000,Abate,Abated - Close SR,10/27/16,"201 E FORT AVE
21230
(39.272788, -76.609896)"
1112332801,15-00653214,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,2018  SWANSEA RD ,21239,Phone,CLOSED,08/17/2015 11:17:26 AM +0000,10/19/2015 10:17:01 AM +0000,08/17/2015 11:17:26 AM +0000,Water Service Status,Water Bill Paid,10/19/15,"2018 SWANSEA RD
21239
(39.355157, -76.578527)"
1112332758,15-00653213,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3656 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3656 W ROGERS AVE
21215
(39.351141, -76.684327)"
1112333422,15-00653230,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3678 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3678 W ROGERS AVE
21215
(39.351027, -76.684529)"
1112333029,15-00653220,,Department of Transportation,GLEN OAKS,1151  SHERWOOD AVE ,21239,Phone,NEW,08/17/2015 11:17:55 AM +0000,08/17/2015 11:18:33 AM +0000,09/16/2015 11:17:55 AM +0000,,,,"1151 SHERWOOD AVE
21239
(39.365975, -76.594777)"
1112332576,15-00653209,SW-Bulk-Scheduled,Bureau of Solid Waste,GLEN OAKS,1151  SHERWOOD AVE ,21239,Phone,CLOSED,08/17/2015 11:17:06 AM +0000,08/20/2015 02:55:11 PM +0000,11/15/2015 11:17:06 AM +0000,Pick Up Bulk Items,Abated - Close SR,8/20/15,"1151 SHERWOOD AVE
21239
(39.365975, -76.594777)"
1112333751,15-00653240,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3690 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3690 W ROGERS AVE
21215
(39.350965, -76.684639)"
1112333143,15-00653223,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3668 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3668 W ROGERS AVE
21215
(39.351079, -76.684437)"
1112333186,15-00653224,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3670 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3670 W ROGERS AVE
21215
(39.351069, -76.684455)"
1112332659,15-00653210,HCD-Sanitation Property,HCD-Department of Housing,WILSON HEIGHTS,4100  MARX AVE ,21206,Phone,CLOSED,08/17/2015 11:17:11 AM +0000,08/20/2015 11:20:53 AM +0000,08/27/2015 11:17:11 AM +0000,,Send Message,8/20/15,"4100 MARX AVE
21206
(39.334911, -76.561282)"
1112333271,15-00653228,WW Storm Inlet Choke,Bureau of Water and Waste Water,CANTON,700 S LUZERNE AVE ,,Internet,LOCKED,08/17/2015 11:18:32 AM +0000,08/17/2015 11:25:12 AM +0000,08/24/2015 11:18:32 AM +0000,WO - Clear Storm Inlet Choke,CLOSED,8/22/15,"700 S LUZERNE AVE
BALTIMORE, MD
(39.28398, -76.579907)"
1112333101,15-00653222,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3666 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3666 W ROGERS AVE
21215
(39.35109, -76.684418)"
1112332691,15-00653211,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3654 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3654 W ROGERS AVE
21215
(39.351152, -76.684308)"
1112332943,15-00653218,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3662 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3662 W ROGERS AVE
21215
(39.35111, -76.684382)"
1112332734,15-00653212,WW Sewer Misc Investigation,Bureau of Water and Waste Water,FRANKFORD,4314  SEIDEL AVE ,21206,Phone,CLOSED,08/17/2015 11:17:18 AM +0000,08/17/2015 12:49:08 PM +0000,08/21/2015 11:17:18 AM +0000,Cityworks SR Comments,UPDATED,8/17/15,"4314 SEIDEL AVE
21206
(39.328341, -76.560987)"
1112333627,15-00653236,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3686 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3686 W ROGERS AVE
21215
(39.350986, -76.684602)"
1112332901,15-00653217,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3660 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3660 W ROGERS AVE
21215
(39.351121, -76.684363)"
1112333228,15-00653225,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3672 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3672 W ROGERS AVE
21215
(39.351059, -76.684473)"
1112333696,15-00653237,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3688 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3688 W ROGERS AVE
21215
(39.350976, -76.68462)"
1109333334,15-00560995,TRT-Sign Missing,Department of Transportation,INNER HARBOR,"  FLEET ST & ALBEMARLE ST, BALTIMORE, MD,   ",,Phone,CLOSED,07/16/2015 11:33:09 AM +0000,07/24/2015 10:54:34 AM +0000,09/04/2015 11:33:09 AM +0000,,,,
1112333465,15-00653231,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3680 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3680 W ROGERS AVE
21215
(39.351017, -76.684547)"
1112333628,15-00653235,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1815  SWANSEA RD ,21239,Phone,CLOSED,08/17/2015 11:19:16 AM +0000,10/19/2015 10:16:26 AM +0000,08/17/2015 11:19:16 AM +0000,Water Service Status,Water Bill Paid,10/19/15,"1815 SWANSEA RD
21239
(39.356198, -76.580774)"
1112333549,15-00653233,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3684 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3684 W ROGERS AVE
21215
(39.350996, -76.684584)"
1112332987,15-00653219,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3664 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3664 W ROGERS AVE
21215
(39.3511, -76.6844)"
1112335663,15-00653297,WW Water Meter Cover Missing /Damaged,Bureau of Water and Waste Water,WILSON HEIGHTS,4141  MARX AVE ,21206,Phone,CLOSED,08/17/2015 11:25:17 AM +0000,08/21/2015 11:01:00 AM +0000,08/24/2015 11:25:17 AM +0000,Cityworks SR Comments,UPDATED,8/21/15,"4141 MARX AVE
21206
(39.332823, -76.560626)"
1112336235,15-00653317,SW-Dirty Alley,Bureau of Solid Waste,HIGHLANDTOWN,300 S ROBINSON ST ,21224,Phone,NEW,08/17/2015 11:29:38 AM +0000,08/17/2015 11:29:38 AM +0000,08/24/2015 11:29:38 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"300 S ROBINSON ST
21224
(39.28834, -76.572392)"
1112336511,15-00653328,WW Waterway Pollution Investigation,Bureau of Water and Waste Water,RIDGELY'S DELIGHT,701 W PRATT ST ,21230,Internet,CLOSED,08/17/2015 11:30:56 AM +0000,08/24/2015 03:27:09 PM +0000,08/22/2015 11:30:56 AM +0000,Cityworks SR Comments,UPDATED,8/24/15,"701 W PRATT ST
21230
(39.286103, -76.62614)"
1112346638,15-00653346,HCD-Vacant Building,HCD-Department of Housing,BELAIR-EDISON,3016  KENTUCKY AVE ,21213,Phone,CLOSED,08/17/2015 11:35:38 AM +0000,08/19/2015 03:53:37 PM +0000,09/01/2015 11:35:38 AM +0000,Dispatch Inspector,Notice Issued,8/19/15,"3016 KENTUCKY AVE
21213
(39.323408, -76.570136)"
1112357974,15-00653350,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1909 E BELVEDERE AVE ,21239,Phone,CLOSED,08/17/2015 11:37:28 AM +0000,08/24/2015 09:44:49 AM +0000,08/17/2015 11:37:28 AM +0000,Restore Water Service,Request Water Service Turn-On,8/24/15,"1909 E BELVEDERE AVE
21239
(39.356552, -76.5795)"
1112358006,15-00653351,WW Storm Flooded Street,Bureau of Water and Waste Water,TUSCANY-CANTERBURY,2 W 39TH ST ,21218,Mobile Apps,CLOSED,08/17/2015 11:37:35 AM +0000,08/17/2015 12:46:12 PM +0000,08/20/2015 11:37:35 AM +0000,Cityworks SR Comments,UPDATED,8/17/15,"2 W 39TH ST
21218
(39.335707, -76.619184)"
1112336313,15-00653321,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,HOWARD PARK,3712  MILFORD AVE ,21207,Phone,CLOSED,08/17/2015 11:30:00 AM +0000,09/09/2015 01:14:15 PM +0000,08/17/2015 11:30:00 AM +0000,Restore Water Service,Request Water Service Turn-On,9/9/15,"3712 MILFORD AVE
21207
(39.335014, -76.698621)"
1112341556,15-00653343,HCD-Weatherization,HCD-Department of Housing,COLDSTREAM HOMESTEAD MONTEBELLO,1541 E 29TH ST ,21218,Phone,CLOSED,08/17/2015 11:35:23 AM +0000,08/18/2015 08:39:29 AM +0000,08/24/2015 11:35:23 AM +0000,Notification sent,Citizen notified,8/18/15,"1541 E 29TH ST
21218
(39.324584, -76.594113)"
1112336851,15-00653339,WW Sewer Water In Basement,Bureau of Water and Waste Water,BETTER WAVERLY,3209  WESTERWALD AVE ,21218,Phone,CLOSED,08/17/2015 11:33:54 AM +0000,08/17/2015 12:47:27 PM +0000,08/21/2015 11:33:54 AM +0000,Cityworks SR Comments,UPDATED,8/17/15,"3209 WESTERWALD AVE
21218
(39.327765, -76.605315)"
1112336927,15-00653341,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,MIDTOWN-EDMONDSON,501 N PULASKI ST ,21223,Phone,CLOSED,08/17/2015 11:34:20 AM +0000,12/03/2015 02:39:26 PM +0000,10/26/2015 11:34:20 AM +0000,Application Received,Application Not Received (Close),12/3/15,"501 N PULASKI ST
21223
(39.29398, -76.650396)"
1112345593,15-00653345,TRM-Debris in Roadway,Department of Transportation,MOUNT VERNON,804  PLOY ST ,21201,Phone,CLOSED,08/17/2015 11:35:35 AM +0000,08/17/2015 02:01:13 PM +0000,08/17/2015 11:35:35 AM +0000,Dispatch Work Crew,No Trouble Found (Closed),8/17/15,"804 PLOY ST
21201
(39.298565, -76.617766)"
1112336341,15-00653322,TRS-48 Hour Parking Complaint,Department of Transportation,OLDTOWN,400  ENSOR ST ,21202,Phone,CLOSED,08/17/2015 11:30:12 AM +0000,08/20/2015 03:07:33 PM +0000,08/22/2015 11:30:12 AM +0000,Dispatch PCA,Gone On Arrival (Closed),8/20/15,"400 ENSOR ST
21202
(39.295421, -76.605625)"
1112336743,15-00653337,SW-Rat Rubout,Bureau of Solid Waste,SAINT JOSEPHS,140 N HILTON ST ,21229,Phone,CLOSED,08/17/2015 11:33:39 AM +0000,09/01/2015 02:48:04 PM +0000,08/31/2015 11:33:39 AM +0000,Dispatch Investigator,Area Baited,9/1/15,"140 N HILTON ST
21229
(39.288371, -76.672422)"
1112357892,15-00653349,WW Storm Misc Investigation,Bureau of Water and Waste Water,HAMPDEN,3139  KESWICK RD ,21211,Phone,CLOSED,08/17/2015 11:36:49 AM +0000,08/18/2015 05:35:45 PM +0000,08/22/2015 11:36:49 AM +0000,Cityworks SR Comments,UPDATED,8/18/15,"3139 KESWICK RD
21211
(39.32512, -76.627767)"
1112336622,15-00653332,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1926 E BELVEDERE AVE ,21239,Phone,CLOSED,08/17/2015 11:32:20 AM +0000,04/11/2016 03:52:09 PM +0000,08/17/2015 11:32:20 AM +0000,Water Service Status,Water Service Turned Off,10/19/15,"1926 E BELVEDERE AVE
21239
(39.356351, -76.579036)"
1112336581,15-00653330,PABC-Handicapped Parking Request,Parking Authority of Baltimore City Inc.,EVERGREEN LAWN,2333  CALVERTON HEIGHTS AVE ,21216,Phone,CLOSED,08/17/2015 11:31:32 AM +0000,08/18/2015 09:46:23 AM +0000,08/31/2015 11:31:32 AM +0000,,,,"2333 CALVERTON HEIGHTS AVE
21216
(39.297654, -76.654632)"
1112336601,15-00653331,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,WAVERLY,3302  ELLERSLIE AVE ,21218,Phone,CLOSED,08/17/2015 11:32:09 AM +0000,04/14/2016 05:59:38 PM +0000,10/26/2015 11:32:09 AM +0000,Missing Documents,Missing Docs Not Received,4/14/16,"3302 ELLERSLIE AVE
21218
(39.328979, -76.603606)"
1112335548,15-00653292,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3923  BAREVA RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3923 BAREVA RD
21215
(39.333909, -76.67167)"
1112336140,15-00653312,HCD-Sanitation Property,HCD-Department of Housing,UPPER FELLS POINT,2219  PORTUGAL ST ,21231,Phone,CLOSED,08/17/2015 11:28:48 AM +0000,08/24/2015 10:00:00 AM +0000,08/27/2015 11:28:48 AM +0000,,Send Message,8/24/15,"2219 PORTUGAL ST
21231
(39.286314, -76.585285)"
1112335862,15-00653301,SW-Dirty Alley,Bureau of Solid Waste,BROOKLYN,3600  SAINT MARGARET ST ,21225,Phone,CLOSED,08/17/2015 11:26:41 AM +0000,09/08/2015 11:29:53 AM +0000,08/24/2015 11:26:41 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),9/4/15,"3600 SAINT MARGARET ST
21225
(39.233531, -76.595182)"
1112335448,15-00653289,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3919  BAREVA RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3919 BAREVA RD
21215
(39.333844, -76.671793)"
1112335784,15-00653299,TRS-48 Hour Parking Complaint,Department of Transportation,CANTON,701  BAYLIS ST ,21224,Internet,CLOSED,08/17/2015 11:26:11 AM +0000,08/18/2015 05:17:55 PM +0000,08/22/2015 11:26:11 AM +0000,Dispatch PCA,Gone On Arrival (Closed),8/18/15,"701 BAYLIS ST
21224
(39.284174, -76.567928)"
1112336040,15-00653309,HCD-Trees and Shrubs,HCD-Department of Housing,SAINT JOSEPHS,100 S MORLEY ST ,21229,Phone,CLOSED,08/17/2015 11:27:42 AM +0000,08/18/2015 04:23:01 PM +0000,09/01/2015 11:27:42 AM +0000,Dispatch Inspector,No Cause For Action,8/18/15,"100 S MORLEY ST
21229
(39.28498, -76.675894)"
1112336278,15-00653319,HCD-Sanitation Property,HCD-Department of Housing,JOSEPH LEE,401  HORNEL ST ,21224,Phone,CLOSED,08/17/2015 11:29:51 AM +0000,08/21/2015 04:04:07 PM +0000,08/27/2015 11:29:51 AM +0000,,Send Message,8/21/15,"401 HORNEL ST
21224
(39.28905, -76.540051)"
1112336831,15-00653338,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,WEST HILLS,837 N CHAPELGATE LN ,21229,Phone,CLOSED,08/17/2015 11:33:41 AM +0000,04/14/2016 05:59:09 PM +0000,10/26/2015 11:33:41 AM +0000,Missing Documents,Missing Docs Not Received,4/14/16,"837 N CHAPELGATE LN
21229
(39.294739, -76.70777)"
1112335936,15-00653305,TRS-48 Hour Parking Complaint,Department of Transportation,LEVINDALE,2712  SPAULDING AVE ,21215,Phone,CLOSED,08/17/2015 11:27:12 AM +0000,08/20/2015 05:24:34 PM +0000,08/22/2015 11:27:12 AM +0000,Dispatch PCA,Gone On Arrival (Closed),8/20/15,"2712 SPAULDING AVE
21215
(39.351224, -76.668467)"
1112336475,15-00653327,HCD-Sanitation Property,HCD-Department of Housing,SAINT JOSEPHS,142 N HILTON ST ,21229,Phone,CLOSED,08/17/2015 11:30:49 AM +0000,08/18/2015 04:29:24 PM +0000,08/27/2015 11:30:49 AM +0000,,Send Message,8/18/15,"142 N HILTON ST
21229
(39.288451, -76.672425)"
1112336381,15-00653324,BPD-Compliment of Employee,Baltimore Police Department,MORRELL PARK,2138  PARKSLEY AVE ,21230,Phone,CLOSED,08/17/2015 11:30:25 AM +0000,08/19/2015 04:39:35 PM +0000,09/01/2015 11:30:25 AM +0000,Send Email to Agency,Received email copy of compliment for recognition.,8/19/15,"2138 PARKSLEY AVE
21230
(39.263264, -76.6498)"
1112357853,15-00653348,WW Sediment or Erosion Problem,Bureau of Water and Waste Water,NORTH ROLAND PARK/POPLAR HILL,1060 W NORTHERN PKWY ,21210,Internet,CLOSED,08/17/2015 11:36:24 AM +0000,08/29/2015 07:13:06 PM +0000,08/20/2015 11:36:24 AM +0000,Cityworks SR Comments,UPDATED,8/29/15,"1060 W NORTHERN PKWY
21210
(39.36188, -76.644766)"
1112335896,15-00653302,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1800  CRESTVIEW RD ,21239,Phone,CLOSED,08/17/2015 11:26:57 AM +0000,10/20/2015 11:20:24 AM +0000,08/17/2015 11:26:57 AM +0000,Restore Water Service,Request Water Service Turn-On,10/20/15,"1800 CRESTVIEW RD
21239
(39.357826, -76.580427)"
1112335621,15-00653294,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1926  WOODBOURNE AVE ,21239,Phone,CLOSED,08/17/2015 11:24:56 AM +0000,10/19/2015 10:45:50 AM +0000,08/17/2015 11:24:56 AM +0000,,,,"1926 WOODBOURNE AVE
21239
(39.354906, -76.579916)"
1109207785,15-00557254,TRM-Potholes,Department of Transportation,NEW SOUTHWEST/MOUNT CLARE,"  COLE ST & S VINCENT ST, BALTIMORE, MD, 2  ",21223,Internet,CLOSED,07/15/2015 12:10:29 PM +0000,07/15/2015 03:07:12 PM +0000,07/17/2015 12:10:29 PM +0000,Dispatch Work Crew,Abated - Close SR,7/15/15,
1112335506,15-00653291,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EAST ARLINGTON,3921  BAREVA RD ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3921 BAREVA RD
21215
(39.333874, -76.671736)"
1112355946,15-00653347,HLTH-Animal-Unsanitary Conditions,Health Department,WEST HILLS,830  WEDGEWOOD RD ,21229,Phone,CLOSED,08/17/2015 11:36:05 AM +0000,08/21/2015 03:51:58 PM +0000,08/27/2015 11:36:05 AM +0000,Investigation,1st offense- unsanitary conditions-  letter issued,8/21/15,"830 WEDGEWOOD RD
21229
(39.295176, -76.706928)"
1112336201,15-00653315,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,SANDTOWN-WINCHESTER,1824 N MOUNT ST ,21217,Phone,CLOSED,08/17/2015 11:28:59 AM +0000,09/11/2015 12:53:27 PM +0000,10/26/2015 11:28:59 AM +0000,Pending Certification,Discount Granted,9/11/15,"1824 N MOUNT ST
21217
(39.309472, -76.644971)"
1112359620,15-00653409,SW-Dirty Alley-Proactive,Bureau of Solid Waste,BELAIR-EDISON,4327  BELAIR RD ,21206,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/20/2015 12:00:00 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/13/15,"4327 BELAIR RD
21206
(39.328933, -76.564406)"
1112358386,15-00653361,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 N HOLLIDAY ST ,21202,In House,O-PENDNG,08/17/2015 11:39:19 AM +0000,08/21/2015 03:59:52 PM +0000,10/16/2015 11:39:19 AM +0000,Action Taken,Contacted customer - additional information required,8/21/15,"200 N HOLLIDAY ST
21202
(39.291805, -76.61033)"
1109661940,15-00571619,TRT-Sign Faded,Department of Transportation,ARCADIA,4215  HECKEL AVE ,21206,Internet,CLOSED,07/20/2015 04:32:51 PM +0000,07/22/2015 11:20:55 AM +0000,09/08/2015 04:32:51 PM +0000,,,,"4215 HECKEL AVE
21206
(39.332599, -76.567911)"
1112358361,15-00653360,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1913 E BELVEDERE AVE ,21239,Phone,CLOSED,08/17/2015 11:39:17 AM +0000,04/11/2016 03:52:09 PM +0000,08/17/2015 11:39:17 AM +0000,Water Service Status,Water Service Turned Off,10/19/15,"1913 E BELVEDERE AVE
21239
(39.356504, -76.579389)"
1112358424,15-00653363,SW-Bulk-Scheduled,Bureau of Solid Waste,BELAIR-EDISON,3026  MAYFIELD AVE ,21213,Phone,CLOSED,08/17/2015 11:39:56 AM +0000,09/11/2015 01:22:12 PM +0000,11/15/2015 11:39:56 AM +0000,Pick Up Bulk Items,Not Out,9/11/15,"3026 MAYFIELD AVE
21213
(39.321434, -76.571488)"
1112359672,15-00653412,WW Water No Water,Bureau of Water and Waste Water,CHINQUAPIN PARK-BELVEDERE,1035  EVESHAM AVE ,21212,Phone,CLOSED,08/17/2015 11:48:00 AM +0000,08/17/2015 10:46:02 PM +0000,08/18/2015 11:48:00 AM +0000,Cityworks SR Comments,UPDATED,8/17/15,"1035 EVESHAM AVE
21212
(39.360761, -76.599377)"
1112358893,15-00653380,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 N HOLLIDAY ST ,21202,Phone,CLOSED,08/17/2015 11:42:28 AM +0000,09/03/2015 09:06:52 AM +0000,10/16/2015 11:42:28 AM +0000,Action Taken,Issued refund check,9/3/15,"200 N HOLLIDAY ST
21202
(39.291805, -76.61033)"
1112358463,15-00653364,SW-Dirty Alley-Proactive,Bureau of Solid Waste,HARFORD-ECHODALE/PERRING PARKWAY,6716  OLD HARFORD RD ,21234,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/20/2015 12:00:00 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/13/15,"6716 OLD HARFORD RD
21234
(39.366397, -76.557655)"
1112358051,15-00653354,HCD-Sanitation Property,HCD-Department of Housing,UPPER FELLS POINT,2200  GOUGH ST ,21231,Phone,CLOSED,08/17/2015 11:38:16 AM +0000,08/24/2015 09:58:54 AM +0000,08/27/2015 11:38:16 AM +0000,,,,"2200 GOUGH ST
21231
(39.287949, -76.58583)"
1112358141,15-00653356,HCD-Maintenance Structure,HCD-Department of Housing,STONEWOOD-PENTWOOD-WINSTON,1540  PENTRIDGE RD ,21239,Phone,CLOSED,08/17/2015 11:38:36 AM +0000,08/21/2015 03:14:05 PM +0000,09/01/2015 11:38:36 AM +0000,Dispatch Inspector,Invalid Address,8/21/15,"1540 PENTRIDGE RD
21239
(39.347549, -76.590748)"
1112358101,15-00653355,WW Sewer Overflow,Bureau of Water and Waste Water,TUSCANY-CANTERBURY,4 W 39TH ST ,21218,Phone,CLOSED,08/17/2015 11:38:34 AM +0000,08/17/2015 12:48:00 PM +0000,08/25/2015 11:38:34 AM +0000,Cityworks SR Comments,UPDATED,8/17/15,"4 W 39TH ST
21218
(39.335694, -76.61984)"
