SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1112411405,15-00654982,HCD-Sanitation Property,HCD-Department of Housing,EDMONDSON VILLAGE,4018  COLBORNE RD ,21229,Phone,CLOSED,08/17/2015 04:52:39 PM +0000,09/11/2015 04:11:23 PM +0000,08/27/2015 04:52:39 PM +0000,,Send Message,9/11/15,"4018 COLBORNE RD
21229
(39.297872, -76.683122)"
1112409185,15-00654923,Forestry Stump Removal,Department of Recreation and Parks,BETTER WAVERLY,724  HOMESTEAD ST ,21218,Phone,CLOSED,08/17/2015 04:36:33 PM +0000,10/16/2015 10:33:46 AM +0000,02/13/2016 04:36:33 PM +0000,Dispatch Work Crew,Stump removed,10/16/15,"724 HOMESTEAD ST
21218
(39.326175, -76.605893)"
1112422987,15-00655347,SW-Bulk-Scheduled,Bureau of Solid Waste,REISTERSTOWN STATION,4221  KENSHAW AVE ,21215,Phone,CLOSED,08/17/2015 07:24:48 PM +0000,08/28/2015 03:54:23 PM +0000,11/15/2015 07:24:48 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/28/15,"4221 KENSHAW AVE
21215
(39.352654, -76.703275)"
1112419516,15-00655260,SW-Bulk-Scheduled,Bureau of Solid Waste,GLENHAM-BELFORD,6011  CARTER AVE ,21214,Phone,CLOSED,08/17/2015 06:40:43 PM +0000,09/15/2015 02:32:03 PM +0000,11/15/2015 06:40:43 PM +0000,Pick Up Bulk Items,Abated - Close SR,9/15/15,"6011 CARTER AVE
21214
(39.353085, -76.548348)"
1112411481,15-00654984,TRM-Alleys,Department of Transportation,JOSEPH LEE,318  GUSRYAN ST ,21224,Phone,CLOSED,08/17/2015 04:53:03 PM +0000,08/21/2015 08:51:35 AM +0000,10/01/2015 04:53:03 PM +0000,Dispatch Work Crew,Abated - Close SR,8/21/15,"318 GUSRYAN ST
21224
(39.290134, -76.541022)"
1109272996,15-00559069,SW-Dirty Street,Bureau of Solid Waste,BETTER WAVERLY,"  ELLERSLIE AVE & GORSUCH AVE, BALTIMORE,   ",,Phone,CLOSED,07/15/2015 08:13:22 PM +0000,07/20/2015 05:04:48 PM +0000,07/22/2015 08:13:22 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),7/20/15,
1112416783,15-00655177,TRM-WO Sign Installation,Department of Transportation,BUTCHER'S HILL,11 N CHESTER ST ,21231,Phone,CLOSED,08/17/2015 05:52:50 PM +0000,09/01/2015 08:15:25 AM +0000,09/16/2015 05:52:50 PM +0000,Sign Installed,Completed,9/1/15,"11 N CHESTER ST
21231
(39.292444, -76.587469)"
1112405394,15-00654799,HCD-Weatherization,HCD-Department of Housing,BELAIR-EDISON,2881  MAYFIELD AVE ,21213,Phone,CLOSED,08/17/2015 04:09:09 PM +0000,08/18/2015 08:27:04 AM +0000,08/24/2015 04:09:09 PM +0000,Notification sent,Citizen notified,8/18/15,"2881 MAYFIELD AVE
21213
(39.322363, -76.573022)"
1112421685,15-00655312,TRM-WO Sign Installation,Department of Transportation,NEW NORTHWOOD,1201 E COLD SPRING LN ,21239,Phone,CLOSED,08/17/2015 07:06:58 PM +0000,09/14/2015 08:13:19 AM +0000,09/16/2015 07:06:58 PM +0000,Sign Installed,Completed,9/14/15,"1201 E COLD SPRING LN
21239
(39.344917, -76.597367)"
1112405468,15-00654801,WW Sewer Overflow,Bureau of Water and Waste Water,COLDSTREAM HOMESTEAD MONTEBELLO,1916 E 31ST ST ,21218,Internet,CLOSED,08/17/2015 04:09:29 PM +0000,08/17/2015 05:20:20 PM +0000,08/25/2015 04:09:29 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"1916 E 31ST ST
21218
(39.32634, -76.588439)"
1109273208,15-00559074,WW Hydrant Leaking,Bureau of Water and Waste Water,BARCLAY,"  GREENMOUNT AVE & E NORTH AVE, BALTIMORE,  ",,Phone,CLOSED,07/15/2015 08:20:11 PM +0000,08/25/2015 01:06:31 PM +0000,07/20/2015 08:20:11 PM +0000,Cityworks SR Comments,UPDATED,8/25/15,
1112404372,15-00654775,HCD-Sanitation Property,HCD-Department of Housing,JOHNSTON SQUARE,601 E BIDDLE ST ,21202-4244,Phone,CLOSED,08/17/2015 04:01:53 PM +0000,08/18/2015 02:34:36 PM +0000,08/27/2015 04:01:53 PM +0000,,Send Message,8/18/15,"601 E BIDDLE ST
21202-4244
(39.30374, -76.608765)"
1112418943,15-00655241,TRM-WO Sign Installation,Department of Transportation,WOODBERRY,3800  HOOPER AVE ,21211,Phone,CLOSED,08/17/2015 06:28:25 PM +0000,09/25/2015 07:10:09 AM +0000,09/16/2015 06:28:25 PM +0000,Sign Installed,Completed,9/25/15,"3800 HOOPER AVE
21211
(39.333665, -76.647492)"
1112414596,15-00655098,SW-Dirty Alley,Bureau of Solid Waste,LAKELAND,3001  ELIZABETH AVE ,21230,Internet,NEW,08/17/2015 05:25:21 PM +0000,08/17/2015 05:25:21 PM +0000,08/24/2015 05:25:21 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"3001 ELIZABETH AVE
21230
(39.255365, -76.650937)"
1112405727,15-00654807,TRM-Grass Mowing,Department of Transportation,BIDDLE STREET,1023 N MILTON AVE ,21205,Phone,CLOSED,08/17/2015 04:10:34 PM +0000,08/31/2015 06:37:11 AM +0000,09/07/2015 04:10:34 PM +0000,Cut Lot,Abated - Close SR,8/27/15,"1023 N MILTON AVE
21205
(39.302986, -76.582561)"
1112407736,15-00654873,HCD-Illegal Dumping,HCD-Department of Housing,MILTON-MONTFORD,709 N MONTFORD AVE ,,Internet,DUPCLOSD,08/17/2015 04:25:17 PM +0000,08/18/2015 07:40:51 AM +0000,08/22/2015 04:25:17 PM +0000,,,,"709 N MONTFORD AVE
BALTIMORE, MD
(39.299261, -76.58374)"
1112410406,15-00654959,SW-Bulk-Scheduled,Bureau of Solid Waste,IDLEWOOD,1410  GITTINGS AVE ,21239,Phone,CLOSED,08/17/2015 04:47:08 PM +0000,08/20/2015 12:12:38 PM +0000,11/15/2015 04:47:08 PM +0000,Pick Up Bulk Items,Not Out,8/20/15,"1410 GITTINGS AVE
21239
(39.369702, -76.585701)"
1112412195,15-00655010,SW-Rat Rubout - Proactive,Bureau of Solid Waste,WOODMERE,4201 W ROGERS-NEWBERN 1  ,21215,Mass Entry,CLOSED,08/14/2015 12:00:00 AM +0000,08/14/2015 12:00:00 AM +0000,08/19/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/14/15,"4201 W ROGERS
21215
(39.346626, -76.691356)"
1112419323,15-00655254,TRS-48 Hour Parking Complaint,Department of Transportation,CANTON,1006 S CURLEY ST ,21224,Mobile Apps,CLOSED,08/17/2015 06:35:54 PM +0000,08/20/2015 03:05:48 PM +0000,08/22/2015 06:35:54 PM +0000,Dispatch PCA,GOA-Moved by Owner/Valid Tags,8/20/15,"1006 S CURLEY ST
21224
(39.281038, -76.574763)"
1112469262,15-00656812,SW-Dirty Street,Bureau of Solid Waste,UNION SQUARE,100 S MOUNT ST ,21223,Phone,CLOSED,08/18/2015 10:44:17 AM +0000,08/26/2015 04:22:09 PM +0000,08/25/2015 10:44:17 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/26/15,"100 S MOUNT ST
21223
(39.2862, -76.643653)"
1112424022,15-00655380,TRM-WO Sign Removal,Department of Transportation,MOUNT HOLLY,2221  ELSINORE AVE ,21216,Phone,CLOSED,08/17/2015 07:43:54 PM +0000,08/21/2015 11:20:04 AM +0000,08/24/2015 07:43:54 PM +0000,,,,"2221 ELSINORE AVE
21216
(39.313703, -76.678981)"
1112408772,15-00654907,HCD-Sanitation Property,HCD-Department of Housing,JOHNSTON SQUARE,610 E BIDDLE ST ,21202-4244,Phone,CLOSED,08/17/2015 04:33:35 PM +0000,08/18/2015 02:48:02 PM +0000,08/27/2015 04:33:35 PM +0000,,Send Message,8/18/15,"610 E BIDDLE ST
21202-4244
(39.303737, -76.60885)"
1112416280,15-00655158,WW-Water Turn Off/On (Bill),Bureau of Water and Waste Water,BROADWAY EAST,1518 N PATTERSON PARK AVE ,21213,Phone,OPEN,08/17/2015 05:45:20 PM +0000,08/17/2015 05:45:20 PM +0000,08/24/2015 05:45:20 PM +0000,,,,"1518 N PATTERSON PARK AVE
21213
(39.30828, -76.58571)"
1109274606,15-00559116,TRT-Traffic Study,Department of Transportation,ARCADIA,"  WALTHER AVE & PARKSIDE DR, BALTIMORE, MD  ",,Phone,CLOSED,07/15/2015 08:55:58 PM +0000,10/02/2015 06:55:37 AM +0000,12/22/2015 08:55:58 PM +0000,Dispatch Investigator,Work Completed,10/2/15,
1112404860,15-00654789,WW Survey/Escalation,Bureau of Water and Waste Water,BOLTON HILL,1612  PARK AVE ,21217,Phone,CLOSED,08/17/2015 04:05:42 PM +0000,08/19/2015 09:55:37 AM +0000,,,,,"1612 PARK AVE
21217
(39.308713, -76.626553)"
1112407675,15-00654872,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CALLAWAY-GARRISON,3705  BELLE AVE ,21215,Mass Entry,CLOSED,08/14/2015 12:00:00 AM +0000,08/14/2015 12:00:00 AM +0000,08/19/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/14/15,"3705 BELLE AVE
21215
(39.333557, -76.676186)"
1112413767,15-00655059,TRS-48 Hour Parking Complaint,Department of Transportation,GLENHAM-BELFORD,3826  MARY AVE ,21206,Internet,CLOSED,08/17/2015 05:15:05 PM +0000,08/18/2015 05:04:11 PM +0000,08/22/2015 05:15:05 PM +0000,Dispatch PCA,Gone On Arrival (Closed),8/18/15,"3826 MARY AVE
21206
(39.347584, -76.545621)"
1112422207,15-00655323,WW Storm Inlet Choke,Bureau of Water and Waste Water,IRVINGTON,459  YALE AVE ,21229,Phone,CLOSED,08/17/2015 07:15:05 PM +0000,08/19/2015 03:11:14 PM +0000,08/24/2015 07:15:05 PM +0000,WO - Clear Storm Inlet Choke,CLOSED,8/19/15,"459 YALE AVE
21229
(39.278981, -76.68547)"
1112403237,15-00654745,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5519  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5519 WESLEY AVE
21207
(39.33297, -76.708265)"
1112423612,15-00655368,HCD-Sanitation Property,HCD-Department of Housing,EDNOR GARDENS-LAKESIDE,3822  KIMBLE RD ,21218,Phone,CLOSED,08/17/2015 07:36:45 PM +0000,08/20/2015 07:58:40 AM +0000,08/27/2015 07:36:45 PM +0000,,Send Message,8/20/15,"3822 KIMBLE RD
21218
(39.33481, -76.601076)"
1112417363,15-00655193,HCD-Sanitation Property,HCD-Department of Housing,ARLINGTON,5315  GIST AVE ,21215,Phone,CLOSED,08/17/2015 06:03:13 PM +0000,08/21/2015 03:22:14 PM +0000,08/27/2015 06:03:13 PM +0000,,Send Message,8/21/15,"5315 GIST AVE
21215
(39.34686, -76.685199)"
1112469433,15-00656818,SW-Dirty Street,Bureau of Solid Waste,EAST BALTIMORE MIDWAY,2010  ROBB ST ,21218,Mobile Apps,CLOSED,08/18/2015 10:45:21 AM +0000,08/28/2015 02:45:47 PM +0000,08/25/2015 10:45:21 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/28/15,"2010 ROBB ST
21218
(39.313225, -76.603349)"
1112417021,15-00655181,HCD-Sanitation Property,HCD-Department of Housing,PARKSIDE,4723  HOMESDALE AVE ,21206,Phone,CLOSED,08/17/2015 05:57:40 PM +0000,08/19/2015 09:47:26 AM +0000,08/27/2015 05:57:40 PM +0000,,Send Message,8/19/15,"4723 HOMESDALE AVE
21206
(39.321705, -76.554817)"
1112469680,15-00656828,TRM-Grass Mowing,Department of Transportation,BROADWAY EAST,1700 N BRADFORD ST ,21213,Phone,DUPCLOSD,08/18/2015 10:47:03 AM +0000,08/19/2015 03:13:25 PM +0000,09/08/2015 10:47:03 AM +0000,,,,"1700 N BRADFORD ST
21213
(39.310086, -76.585093)"
1112405644,15-00654805,WW-Restore Delinquent Water Service (Turn-ON),Bureau of Water and Waste Water,CHINQUAPIN PARK-BELVEDERE,1000 E BELVEDERE AVE ,21212,Phone,CLOSED,08/17/2015 04:10:22 PM +0000,08/19/2015 02:55:29 PM +0000,08/18/2015 04:10:22 PM +0000,Restore water service,Turned on water service,8/18/15,"1000 E BELVEDERE AVE
21212
(39.360011, -76.600184)"
1112415852,15-00655144,WW Water No Water,Bureau of Water and Waste Water,PATTERSON PLACE,145 N MONTFORD AVE ,21224,Phone,CLOSED,08/17/2015 05:39:49 PM +0000,08/17/2015 07:44:21 PM +0000,08/18/2015 05:39:49 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"145 N MONTFORD AVE
21224
(39.294004, -76.583384)"
1112404587,15-00654782,HCD-Weatherization,HCD-Department of Housing,EDMONDSON VILLAGE,813 N AUGUSTA AVE ,21229,Phone,CLOSED,08/17/2015 04:03:57 PM +0000,08/18/2015 08:27:41 AM +0000,08/24/2015 04:03:57 PM +0000,Notification sent,Citizen notified,8/18/15,"813 N AUGUSTA AVE
21229
(39.296704, -76.685121)"
1112421955,15-00655317,HCD-Sanitation Property,HCD-Department of Housing,GLEN,5608  KEY AVE ,21215,Phone,CLOSED,08/17/2015 07:12:56 PM +0000,08/20/2015 10:50:48 AM +0000,08/27/2015 07:12:56 PM +0000,,,,"5608 KEY AVE
21215
(39.356667, -76.677275)"
1112414102,15-00655075,TRM-Street Repairs,Department of Transportation,GLENHAM-BELFORD,3716  MARY AVE ,21206,Internet,DUPCLOSD,08/17/2015 05:20:14 PM +0000,06/30/2016 03:12:54 PM +0000,09/26/2015 05:20:14 PM +0000,,,,"3716 MARY AVE
21206
(39.348533, -76.546563)"
1112415368,15-00655128,TRM-WO Sign Installation,Department of Transportation,LEVINDALE,5122  LEVINDALE RD ,21215,Phone,CLOSED,08/17/2015 05:32:51 PM +0000,09/18/2015 06:50:11 AM +0000,09/16/2015 05:32:51 PM +0000,Sign Installed,Completed,9/18/15,"5122 LEVINDALE RD
21215
(39.352278, -76.665564)"
1112408288,15-00654889,SW-Rat Rubout - Proactive,Bureau of Solid Waste,FOREST PARK,3501 W FOREST PARK AVE ,21216,Mass Entry,CLOSED,08/14/2015 12:00:00 AM +0000,08/14/2015 12:00:00 AM +0000,08/19/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/14/15,"3501 W FOREST PARK AVE
21216
(39.324214, -76.67533)"
1112407627,15-00654871,TRS-Parking Complaints,Department of Transportation,LOCH RAVEN,2000  WOODBOURNE AVE ,21239,Phone,CLOSED,08/17/2015 04:24:54 PM +0000,08/17/2015 08:53:41 PM +0000,08/18/2015 04:24:54 PM +0000,Dispatch PCA,Gone On Arrival,8/17/15,"2000 WOODBOURNE AVE
21239
(39.35479, -76.579633)"
1112421925,15-00655318,ECC-Supervisor Follow-Up,Mayors Office of Information Technology,HOMELAND,5415  SAINT ALBANS WAY ,21212,Phone,CLOSED,08/17/2015 07:12:50 PM +0000,08/18/2015 12:12:59 PM +0000,08/18/2015 07:12:50 PM +0000,Notify Agency Representative,Abated - Close SR,8/18/15,"5415 SAINT ALBANS WAY
21212
(39.362293, -76.620104)"
1112411677,15-00654989,HCD-Vacant Building,HCD-Department of Housing,SAINT JOSEPHS,3502  OLD FREDERICK RD ,21229,Phone,CLOSED,08/17/2015 04:54:20 PM +0000,08/17/2015 04:56:30 PM +0000,09/01/2015 04:54:20 PM +0000,,,,"3502 OLD FREDERICK RD
21229
(39.282605, -76.675156)"
1112408079,15-00654882,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CALLAWAY-GARRISON,3801  BELLE AVE ,21215,Mass Entry,CLOSED,08/14/2015 12:00:00 AM +0000,08/14/2015 12:00:00 AM +0000,08/19/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/14/15,"3801 BELLE AVE
21215
(39.333386, -76.678898)"
1112424539,15-00655398,HCD-Sanitation Property,HCD-Department of Housing,JOHNSTON SQUARE,1312  GREENMOUNT AVE ,21202,Phone,CLOSED,08/17/2015 07:59:30 PM +0000,08/19/2015 03:50:36 PM +0000,08/27/2015 07:59:30 PM +0000,,Send Message,8/19/15,"1312 GREENMOUNT AVE
21202
(39.305225, -76.608286)"
1112417691,15-00655201,HLTH-Animal-Animal In Danger/Injured/Abused/Neglected,Health Department,CHARLES NORTH,11 W 20TH ST ,21218,Phone,CLOSED,08/17/2015 06:09:17 PM +0000,08/18/2015 04:03:08 PM +0000,08/20/2015 06:09:17 PM +0000,Investigation,Resolved  Close SR,8/18/15,"11 W 20TH ST
21218
(39.312167, -76.617466)"
1112415397,15-00655129,SW-Bulk-Scheduled,Bureau of Solid Waste,PENROSE/FAYETTE STREET OUTREACH,2105 W LEXINGTON ST ,21223,Phone,CLOSED,08/17/2015 05:33:17 PM +0000,09/03/2015 01:57:19 PM +0000,11/15/2015 05:33:17 PM +0000,Pick Up Bulk Items,Abated - Close SR,9/3/15,"2105 W LEXINGTON ST
21223
(39.290415, -76.650632)"
1112411209,15-00654978,SW-Rat Rubout,Bureau of Solid Waste,JOSEPH LEE,318  GUSRYAN ST ,21224,Phone,CLOSED,08/17/2015 04:52:00 PM +0000,08/19/2015 07:06:31 PM +0000,08/31/2015 04:52:00 PM +0000,Dispatch Investigator,Area Baited,8/19/15,"318 GUSRYAN ST
21224
(39.290134, -76.541022)"
1112414512,15-00655094,TRS-48 Hour Parking Complaint,Department of Transportation,HAMPDEN,1419  MORLING AVE ,21211,Phone,CLOSED,08/17/2015 05:25:01 PM +0000,08/20/2015 05:26:07 PM +0000,08/22/2015 05:25:01 PM +0000,Dispatch PCA,Gone On Arrival (Closed),8/20/15,"1419 MORLING AVE
21211
(39.333794, -76.639316)"
1112417634,15-00655200,HCD-Sanitation Property,HCD-Department of Housing,CANTON,2410  FOSTER AVE ,21224,Phone,CLOSED,08/17/2015 06:08:36 PM +0000,08/24/2015 08:56:09 AM +0000,08/27/2015 06:08:36 PM +0000,,Send Message,8/24/15,"2410 FOSTER AVE
21224
(39.283995, -76.58218)"
1112422379,15-00655328,TRS-Parking Complaints,Department of Transportation,BALTIMORE HIGHLANDS,3512  ESTHER PL ,21224,Mobile Apps,CLOSED,08/17/2015 07:16:14 PM +0000,08/17/2015 09:59:31 PM +0000,08/18/2015 07:16:14 PM +0000,Dispatch PCA,Citation Issued,8/17/15,"3512 ESTHER PL
21224
(39.294304, -76.568319)"
1112413177,15-00655042,WW Storm Inlet Choke,Bureau of Water and Waste Water,CANTON INDUSTRIAL AREA,1700 S HAVEN ST ,21224,Internet,CLOSED,08/17/2015 05:08:23 PM +0000,11/03/2015 12:00:00 AM +0000,08/24/2015 05:08:23 PM +0000,WO - Clear Storm Mainline Choke,CLOSED,11/2/15,"1700 S HAVEN ST
21224
(39.27227, -76.561482)"
1109344069,15-00561373,SW-Dirty Street,Bureau of Solid Waste,BOLTON HILL,"  N HOWARD ST & PARK AVE, BALTIMORE, MD, 2  ",,Phone,CLOSED,07/16/2015 12:53:35 PM +0000,07/23/2015 03:40:09 PM +0000,07/23/2015 12:53:35 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),7/23/15,
1112420709,15-00655292,SW-Dirty Alley,Bureau of Solid Waste,RIVERSIDE,1317  WEBSTER ST ,21230,Phone,NEW,08/17/2015 06:54:01 PM +0000,08/17/2015 06:54:01 PM +0000,08/24/2015 06:54:01 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"1317 WEBSTER ST
21230
(39.273638, -76.603452)"
1112412099,15-00655005,SW-Rat Rubout - Proactive,Bureau of Solid Waste,WOODMERE,5400  FAIRLAWN AVE ,21215,Mass Entry,CLOSED,08/14/2015 12:00:00 AM +0000,08/14/2015 12:00:00 AM +0000,08/19/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/14/15,"5400 FAIRLAWN AVE
21215
(39.345351, -76.689592)"
1112402483,15-00654728,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5516  BELLEVILLE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5516 BELLEVILLE AVE
21207
(39.333714, -76.707168)"
1112417207,15-00655188,SW-Bulk-Scheduled,Bureau of Solid Waste,GLENHAM-BELFORD,5904  SEFTON AVE ,21214,Phone,CLOSED,08/17/2015 06:01:00 PM +0000,09/15/2015 01:04:49 PM +0000,11/15/2015 06:01:00 PM +0000,Pick Up Bulk Items,Abated - Close SR,9/15/15,"5904 SEFTON AVE
21214
(39.353353, -76.553077)"
1112469945,15-00656837,WW Water Low Pressure,Bureau of Water and Waste Water,FRANKFORD,4229  BERGER AVE ,21206,Phone,CLOSED,08/18/2015 10:48:45 AM +0000,08/21/2015 07:51:50 AM +0000,08/20/2015 10:48:45 AM +0000,Cityworks SR Comments,UPDATED,8/19/15,"4229 BERGER AVE
21206
(39.339707, -76.547109)"
1112415624,15-00655138,SW-Bulk-Scheduled,Bureau of Solid Waste,LAURAVILLE,2709  GOODWOOD RD ,21214,Internet,CLOSED,08/17/2015 05:35:30 PM +0000,09/16/2015 02:46:49 PM +0000,11/15/2015 05:35:30 PM +0000,Pick Up Bulk Items,Not Out,9/16/15,"2709 GOODWOOD RD
21214
(39.351164, -76.566508)"
1112420304,15-00655280,HCD-Illegal Dumping,HCD-Department of Housing,NEW SOUTHWEST/MOUNT CLARE,416 S GILMOR ST ,,Internet,DUPCLOSD,08/17/2015 06:49:26 PM +0000,08/19/2015 11:29:37 AM +0000,08/22/2015 06:49:26 PM +0000,,,,"416 S GILMOR ST
BALTIMORE, MD
(39.282628, -76.642033)"
1112413885,15-00655062,SW-Bulk-White Goods,Bureau of Solid Waste,HARFORD-ECHODALE/PERRING PARKWAY,2608  EVERGREEN AVE ,21214,Phone,CLOSED,08/17/2015 05:16:12 PM +0000,08/19/2015 04:55:27 PM +0000,08/20/2015 05:16:12 PM +0000,Dispatch Work Crew,No Cause For Action,8/19/15,"2608 EVERGREEN AVE
21214
(39.356765, -76.563977)"
1112512066,15-00658039,SW-HGW,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,2770  FENWICK AVE ,21218,Interface,CLOSED,08/18/2015 03:26:19 PM +0000,08/24/2015 02:18:02 PM +0000,09/17/2015 03:26:19 PM +0000,Dispatch Work Crew,Completed Property Management,8/21/15,"2770 FENWICK AVE
21218
(39.32377, -76.590685)"
1112418611,15-00655230,SW-Bulk-Scheduled,Bureau of Solid Waste,HILLEN,1513 E COLD SPRING LN ,21218,Phone,CLOSED,08/17/2015 06:23:46 PM +0000,09/16/2015 03:37:29 PM +0000,11/15/2015 06:23:46 PM +0000,Pick Up Bulk Items,Abated - Close SR,9/16/15,"1513 E COLD SPRING LN
21218
(39.345999, -76.590949)"
1112403566,15-00654753,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5531  WESLEY AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5531 WESLEY AVE
21207
(39.33283, -76.707821)"
1112418441,15-00655226,SW-Bulk-Scheduled,Bureau of Solid Waste,PEN LUCY,607  SPRINGFIELD AVE ,21212,Internet,CLOSED,08/17/2015 06:20:18 PM +0000,08/21/2015 04:02:06 PM +0000,11/15/2015 06:20:18 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/21/15,"607 SPRINGFIELD AVE
21212
(39.340682, -76.606874)"
1112545210,15-00658993,WW Water Low Pressure,Bureau of Water and Waste Water,BEREA,1225 N LUZERNE AVE ,21213,In House,CLOSED,08/18/2015 10:18:49 PM +0000,08/20/2015 03:56:44 PM +0000,08/20/2015 10:18:49 PM +0000,Cityworks SR Comments,UPDATED,8/20/15,"1225 N LUZERNE AVE
21213
(39.30549, -76.581291)"
1112416079,15-00655152,TRM-WO Sign Installation,Department of Transportation,LEVINDALE,5000  SUNSET RD ,21215,Phone,CLOSED,08/17/2015 05:41:40 PM +0000,09/18/2015 06:50:59 AM +0000,09/16/2015 05:41:40 PM +0000,Sign Installed,Completed,9/18/15,"5000 SUNSET RD
21215
(39.351319, -76.663951)"
1112410963,15-00654972,HCD-Systems,HCD-Department of Housing,MORRELL PARK,1704  HARMAN AVE ,21230,Phone,CLOSED,08/17/2015 04:49:41 PM +0000,09/09/2015 07:48:30 AM +0000,09/01/2015 04:49:41 PM +0000,Notify Agency Representative,Dispatch Inspector,8/17/15,"1704 HARMAN AVE
21230
(39.268064, -76.653708)"
1112406591,15-00654834,HCD-Sanitation Property,HCD-Department of Housing,EDNOR GARDENS-LAKESIDE,3601  ELKADER RD ,21218,Internet,CLOSED,08/17/2015 04:16:57 PM +0000,08/20/2015 07:55:44 AM +0000,08/27/2015 04:16:57 PM +0000,,Send Message,8/20/15,"3601 ELKADER RD
21218
(39.332093, -76.602853)"
1112415153,15-00655117,HCD-Sanitation Property,HCD-Department of Housing,GREENMOUNT WEST,421  PITMAN PL ,21202,Phone,CLOSED,08/17/2015 05:30:34 PM +0000,08/19/2015 09:49:23 AM +0000,08/27/2015 05:30:34 PM +0000,,,,"421 PITMAN PL
21202
(39.30846, -76.610112)"
1112414371,15-00655087,WW Sewer Water In Basement,Bureau of Water and Waste Water,CEDMONT,4501  PARKMONT AVE ,21206,Phone,CLOSED,08/17/2015 05:24:18 PM +0000,08/18/2015 10:57:11 AM +0000,08/21/2015 05:24:18 PM +0000,WO - Clear House Connection Choke,CLOSED,8/17/15,"4501 PARKMONT AVE
21206
(39.346532, -76.532695)"
1112421748,15-00655313,,Department of Transportation,COLDSTREAM HOMESTEAD MONTEBELLO,1823  CHILTON ST ,21218,Phone,CLOSED,08/17/2015 07:08:37 PM +0000,03/16/2016 04:45:23 PM +0000,09/16/2015 07:08:37 PM +0000,Application status,,3/16/16,"1823 CHILTON ST
21218
(39.327513, -76.589712)"
1112406482,15-00654832,ECC-Grass Mowing,Mayors Office of Information Technology,JOHNSTON SQUARE,618 E BIDDLE ST ,21202-4244,Internet,CLOSED,08/17/2015 04:15:40 PM +0000,08/17/2015 04:15:40 PM +0000,08/18/2015 04:15:40 PM +0000,Refer to  HCD,HCD-Sanitation Property,8/17/15,"618 E BIDDLE ST
21202-4244
(39.303744, -76.608656)"
1112402408,15-00654726,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HOWARD PARK,5514  BELLEVILLE AVE ,21207,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"5514 BELLEVILLE AVE
21207
(39.333706, -76.707142)"
1112420626,15-00655290,HLTH-Animal-Dead Animal Pick Up - Wildlife or Stray,Health Department,HANLON-LONGWOOD,3032  HANLON AVE ,21216,Phone,CLOSED,08/17/2015 06:53:36 PM +0000,08/23/2015 07:54:40 PM +0000,08/24/2015 06:53:36 PM +0000,Investigation,Resolved  Close SR,8/23/15,"3032 HANLON AVE
21216
(39.316053, -76.669793)"
